,name,brand,model,type,source_url,origin,km_driven,external_color,seats,fuels,transmission,price,year
848,Mercedes C300 AMG sản xuất 2019 màu đen đi được 34000km,Mercedes,C Class,sedan,https://xetot.com/ho-chi-minh/ban-xe/mercedes-c300-amg-san-xuat-2019-mau-den-di-duoc-34000km/11753,imported,34000,Đen,4,gasoline,automatic,1440000000,2019
849,Toyota Rush 2019 xe nhà giữ gìn cẩn thận còn mới ai có nhu cầu xin hệ MTG,Toyota,Rush,suv,https://xetot.com/ha-noi/ban-xe/toyota-rush-2019-xe-nha-giu-gin-can-than-con-moi-ai-co-nhu-cau-xin-he-mtg/11752,imported,35000,Đen,7,gasoline,automatic,599900000,2019
850,Toyota Innova 2020 bản E số sàn Xe chính chủ bán,Toyota,Innova,van,https://xetot.com/ho-chi-minh/ban-xe/toyota-innova-2020-ban-e-so-san-xe-chinh-chu-ban/11750,imported,58000,Bạc,8,gasoline,manual,596000000,2020
851,Bán Ford Explorer model 2017 full option màu đen nhập Mỹ,Ford,Explorer,suv,https://xetot.com/ho-chi-minh/ban-xe/ba-n-ford-explorer-model-2017-full-option-ma-u-den-nha-p-my-/11315,imported,42000,Đen,8,gasoline,automatic,1239000000,2017
852,Cần bán xe Toyota vios số tự động bản E 2019 biển thành phố chính chủ,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-toyota-vios-so-tu-dong-ban-e-2019-bien-thanh-pho-chinh-chu/11701,imported,53000,Trắng,5,gasoline,automatic,448000000,2019
853,Toyota Innova 2018 Số Sàn Xe Gia Đình 1 Đời Chủ Lh Nam 0965824819 Để Thương Lượng,Toyota,Innova,van,https://xetot.com/ho-chi-minh/ban-xe/toyota-innova-2018-so-san-xe-gia-dinh-1-doi-chu-lh-nam-0965824819-de-thuong-luong/11744,imported,32000,Khác,7,gasoline,manual,600000000,2018
854,Cần bán xe Toyota Camry 25Q sx 2015 số tự động,Toyota,Camry,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-toyota-camry-25q-sx-2015-so-tu-dong/11742,imported,89000,Đen,5,gasoline,automatic,668000000,2015
855,Nhà cần bán Toyota Altis G 2019 màu trắng full option,Toyota,Corolla Altis,sedan,https://xetot.com/ho-chi-minh/ban-xe/nha-can-ban-toyota-altis-g-2019-mau-trang-full-option/11741,imported,37000,Trắng,5,gasoline,automatic,635000000,2019
856,Cần bán Mercedes GLC 250 sx 2016 số tự động,Mercedes,GLC,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-mercedes-glc-250-sx-2016-so-tu-dong/11740,imported,67000,Đen,5,gasoline,automatic,1066000000,2016
857,Bán xe Toyota Innova 2008 bản G đăng ký 2009,Toyota,Innova,suv,https://xetot.com/ha-noi/ban-xe/ban-xe-toyota-innova-2008-ban-g-dang-ky-2009/11726,imported,0,Bạc,8,gasoline,manual,260000000,2008
858,Xe Honda Civic RS năm 2020 giá tốt,Honda,Civic,sedan,https://xetot.com/ho-chi-minh/ban-xe/xe-honda-civic-rs-nam-2020-gia-tot/11725,imported,42000,Đỏ,5,gasoline,automatic,790000000,2020
859,Cần bán xe Captiva 2007 Ltz số tự động màu đen,Chevrolet,Captiva,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-captiva-2007-ltz-so-tu-dong-mau-den/11721,imported,87000,Đen,7,gasoline,automatic,223000000,2007
860,Toyota Yaris 2015 Nhập THái Lan,Toyota,Yaris,hatchback,https://xetot.com/ha-noi/ban-xe/toyota-yaris-2015-nhap-thai-lan/11717,imported,66000,Đỏ,5,gasoline,automatic,440000000,2015
861,Cần bán xe Fortuner 2015 số sàn máy dầu màu bạc,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-fortuner-2015-so-san-may-dau-mau-bac/11600,imported,113000,Bạc,7,diesel,manual,585000000,2015
862,Bán xe Mercedes 350d 4Matic 2017 nhập Mỹ V6 3 0 Turbo,Mercedes,GLS,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-mercedes-350d-4matic-2017-nhap-my-v6-3-0-turbo/11592,imported,78500,Đen,7,diesel,automatic,2765000000,2017
863,Bán xe Mitsubishi Xpander 2021 số tự động nhập Indonesia,Mitsubishi,Xpander,van,https://xetot.com/ho-chi-minh/ban-xe/ba-n-xe-mitsubishi-xpander-2021-so-tu-do-ng-nhap-indonesia/11699,imported,42000,Trắng,7,gasoline,automatic,578000000,2021
864,Honda City 2018 số tự động bản TOP màu xanh,Honda,City,sedan,https://xetot.com/ho-chi-minh/ban-xe/honda-city-2018-so-tu-dong-ban-top-mau-xanh/11698,imported,67000,Xanh dương,5,gasoline,automatic,398000000,2018
865,Nhà cần bán Toyota Innova 2019 số tự động bản G,Toyota,Innova,van,https://xetot.com/ho-chi-minh/ban-xe/nha-can-ban-toyota-innova-2019-so-tu-dong-ban-g/11697,imported,87000,Xám,8,gasoline,automatic,665000000,2019
866,Kia Sonet 2023 Giá Tốt nhất Tp Hồ Chí Minh,Kia,Sonet,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-sonet-2023-gia-tot-nhat-tp-ho-chi-minh/10568,imported,0,Xanh dương,5,gasoline,manual,499000000,2022
867,Rước ngay Sorento All New Nhận Liền Tay Ưu Đãi Vàng Giao ngay trong tuần,Kia,Sorento,suv,https://xetot.com/ho-chi-minh/ban-xe/ruoc-ngay-sorento-all-new-nhan-lien-tay-uu-dai-vang-giao-ngay-trong-tuan/10538,imported,0,Đỏ,7,diesel,automatic,1279000000,2022
868,Hyundai Accent 2023 Giá Sốc Tháng 2,Hyundai,Accent,sedan,https://xetot.com/ha-noi/ban-xe/hyundai-accent-2023-gia-soc-thang-2/11611,imported,1,Trắng,5,gasoline,automatic,470000000,2022
869,Hyundai Creta Tặng 20 triệu Tiền Mặt,Hyundai,Creta,suv,https://xetot.com/ha-noi/ban-xe/hyundai-creta-tang-20-trieu-tien-mat/11696,imported,1,Trắng,5,gasoline,automatic,585000000,2022
870,Xe Range Rover Evoque 2015 Pure Plus zin đẹp chất,Land Rover,Range Rover Evoque,hatchback,https://xetot.com/ho-chi-minh/ban-xe/xe-range-rover-evoque-2015-pure-plus-zin-dep-chat/11693,imported,38000,Đỏ,5,gasoline,automatic,1400000000,2015
871,Bán xe Toyota Vios model 2017 số sàn máy trắng zin,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-toyota-vios-model-2017-so-san-may-trang-zin/11692,imported,87000,Bạc,5,gasoline,manual,328000000,2016
872,Cần bán xe Morning 2019 số sàn màu trắng còn mới tinh,Kia,Morning,hatchback,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-morning-2019-so-san-mau-trang-con-moi-tinh/11691,imported,52000,Trắng,4,gasoline,manual,232000000,2019
873,Hyundai Tucson Đặc Biệt 20AT 2022,Hyundai,Tucson,suv,https://xetot.com/ho-chi-minh/ban-xe/hyundai-tucson-dac-biet-20at-2022/11540,imported,2600,Đỏ,5,gasoline,automatic,958000000,2022
874,Cần bán Mitsubishi Triton 2019 số tự động nhập Thái Lan,Mitsubishi,Triton,pickup,https://xetot.com/ho-chi-minh/ban-xe/can-ban-mitsubishi-triton-2019-so-tu-dong-nhap-thai-lan/11686,imported,76000,Bạc,5,diesel,automatic,463000000,2019
875,INNOVA 20 E Đời 2019 Số Sàn odo 85000km,Toyota,Innova,van,https://xetot.com/dong-nai/ban-xe/innova-20-e-doi-2019-so-san-odo-85000km/11683,imported,85000,Xám,5,gasoline,manual,665000000,2019
876,BÁn xe Mitsubishi Pajero Sport 2019,Mitsubishi,Pajero Sport,NONE,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-mitsubishi-pajero-sport-2019/11682,imported,51000,Đen,7,diesel,manual,770000000,2019
877,Bán Huyndai Accent AT 2018 màu đen máy chất biển TP,Hyundai,Accent,sedan,https://xetot.com/ha-noi/ban-xe/ban-huyndai-accent-at-2018-mau-den-may-chat-bien-tp/11681,imported,56000,Đen,5,gasoline,automatic,445000000,2018
878,Honda City G 2021 màu trắng tên tư nhân biển TP full lịch sử hãng,Honda,City,sedan,https://xetot.com/ha-noi/ban-xe/honda-city-g-2021-mau-trang-ten-tu-nhan-bien-tp-full-lich-su-hang/11617,imported,20000,Trắng,5,gasoline,automatic,530000000,2021
879,Bán Rolls Royce Phantom EWB 2011 siêu lướt bản kỉ niệm 100 năm,Rolls Royce,Khác,sedan,https://xetot.com/ha-noi/ban-xe/ban-rolls-royce-phantom-ewb-2011-sieu-luot-ban-ki-niem-100-nam/8856,imported,40000,Trắng,5,gasoline,automatic,19000,2011
880,Bán xe Toyota Vios 2017 số sàn máy trắng zin màu bạc 87000 km,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-toyota-vios-2017-so-san-may-trang-zin-mau-bac-87000-km/11670,imported,87000,Bạc,5,gasoline,manual,332000000,2017
881,Mitsubishi Xpander mt số sàn 2022 7 chỗ trả góp,Mitsubishi,Xpander,van,https://xetot.com/binh-dinh/ban-xe/mitsubishi-xpander-mt-so-san-2022-7-cho-tra-gop/9928,imported,5,Trắng,7,gasoline,manual,555000000,2022
882,Mitsubishi Attrage 2021 5 chỗ nhập khẩu,Mitsubishi,Attrage,sedan,https://xetot.com/khanh-hoa/ban-xe/mitsubishi-attrage-2021-5-cho-nhap-khau/2896,imported,0,Đỏ,5,gasoline,automatic,460000000,2021
883,Mitsubishi Outlander 2021 7 chỗ mới màu đỏ,Mitsubishi,Outlander,suv,https://xetot.com/binh-dinh/ban-xe/mitsubishi-outlander-2021-7-cho-moi-mau-do/1792,imported,0,Đỏ,7,gasoline,automatic,825000000,2021
884,Mitsubishi Xpander 2021 nhập khẩu mới,Mitsubishi,Xpander,suv,https://xetot.com/binh-dinh/ban-xe/mitsubishi-xpander-2021-nhap-khau-moi/1791,imported,0,Cam,7,gasoline,automatic,670000000,2021
885,Mitsubishi Attrage 2021 5 chỗ nhập khẩu mới,Mitsubishi,Attrage,sedan,https://xetot.com/binh-dinh/ban-xe/mitsubishi-attrage-2021-5-cho-nhap-khau-moi/1790,imported,0,Đỏ,5,gasoline,automatic,375000000,2021
886,Cần bán xe Honda City full L 2021 số tự động màu trắng,Honda,City,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-honda-city-full-l-2021-so-tu-dong-mau-trang/11676,imported,53000,Trắng,5,gasoline,automatic,498000000,2021
887,MERCEDER BENZ GL450 2007 bản full nhập Mỹ đi được 90000km,Mercedes,G Class,suv,https://xetot.com/ho-chi-minh/ban-xe/merceder-benz-gl450-2007-ban-full-nhap-my-di-duoc-90000km/11674,imported,90000,Đen,7,gasoline,automatic,416000000,2007
888,Kia Cerato 2020 luxury đỏ,Kia,Cerato,sedan,https://xetot.com/ha-noi/ban-xe/kia-cerato-2020-luxury-do/11651,imported,13000,Đỏ,5,gasoline,automatic,606000000,2020
889,KIA Morning GTLine 2021 Đỏ đi ít,Kia,Morning,hatchback,https://xetot.com/ha-noi/ban-xe/kia-morning-gtline-2021-do-di-it/11628,imported,6000,Đỏ,5,gasoline,automatic,446000000,2021
890,Cần bán xe Ford Ranger 2020 XLS nhập Thái Lan số sàn máy dầu,Ford,Ranger,pickup,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-ford-ranger-2020-xls-nhap-thai-lan-so-san-may-dau/11666,imported,58000,Trắng,5,diesel,manual,496000000,2020
891,Một chiếc xe đẹp giá cực kỳ hời,Peugeot,2008,suv,https://xetot.com/dong-nai/ban-xe/mot-chiec-xe-dep-gia-cuc-ky-hoi/10934,imported,1,Đỏ,5,gasoline,automatic,854000000,2022
892,Chiếc xe hot nhất hiện nay đặt xe đi tết,Peugeot,5008,suv,https://xetot.com/dong-nai/ban-xe/chiec-xe-hot-nhat-hien-nay-dat-xe-di-tet/10760,imported,1,Đỏ,7,gasoline,automatic,1359000000,2022
893,Chỉ với 1 tỷ đồng có xe châu âu 3008,Peugeot,3008,suv,https://xetot.com/dong-nai/ban-xe/chi-voi-1-ty-dong-co-xe-chau-au-3008/11660,imported,1,Trắng,5,gasoline,automatic,1009000000,2022
894,Cần bán xe Solati 2019 số sàn máy dầu,Hyundai,Solati,van,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-solati-2019-so-san-may-dau/11657,imported,87000,Đen,16,diesel,manual,786000000,2019
895,Bán Toyota Fortuner 2018 số sàn máy dầu nhập Indonesia,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-toyota-fortuner-2018-so-san-may-dau-nhap-indonesia/11656,imported,93000,Xám,8,diesel,manual,779000000,2018
896,Xe đầu kéo THACO AUMAN EST FV400,Hãng khác,Dòng khác,NONE,https://xetot.com/binh-duong/ban-xe/xe-dau-keo-thaco-auman-est-fv400/11655,imported,0,Đỏ,2,diesel,manual,1399000000,2022
897,Kia Cerato 2018 trắng,Kia,Cerato,sedan,https://xetot.com/ha-noi/ban-xe/kia-cerato-2018-trang/11653,imported,43000,Trắng,5,gasoline,automatic,526000000,2018
898,Cần bán xe Toyota Vios 2016 số sàn màu bạc,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-toyota-vios-2016-so-san-mau-bac/11652,imported,133000,Bạc,5,gasoline,manual,316000000,2016
899,HONDA CR V 2018 bản G turbo nhập Thái Lan tự động,Honda,CR-V,suv,https://xetot.com/ho-chi-minh/ban-xe/honda-cr-v-2018-ban-g-turbo-nhap-thai-lan-tu-dong/11650,imported,49000,Đen,7,gasoline,automatic,786000000,2018
900,Bán xe Mercedes GL450 4Matic bản full 2007 số tự động,Mercedes,Khác,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-mercedes-gl450-4matic-ban-full-2007-so-tu-dong/11254,imported,88000,Đen,7,gasoline,automatic,516000000,2007
901,Xe Mazda CX5 2019 Nữ chính chủ cần bán gấp,Mazda,CX-5,suv,https://xetot.com/ho-chi-minh/ban-xe/xe-mazda-cx5-2019-nu-chinh-chu-can-ban-gap/11647,imported,39000,Xanh dương,5,gasoline,automatic,760000000,2019
902,Hyundai I3 2013 Đỏ Nhập Khẩu Nguyên Chiếc,Hyundai,i30,hatchback,https://xetot.com/ha-noi/ban-xe/hyundai-i3-2013-do-nhap-khau-nguyen-chiec/11644,imported,100000,Đỏ,5,gasoline,automatic,385000000,2013
903,Hyundai Accent 2022 At Đỏ Chính Chủ,Hyundai,Accent,sedan,https://xetot.com/ha-noi/ban-xe/hyundai-accent-2022-at-do-chinh-chu/11642,imported,10000,Đỏ,5,gasoline,automatic,490000000,2022
904,Bán kia cerato 2020 luxury xem xe tại hà nội cần bán,Kia,K3,sedan,https://xetot.com/yen-bai/ban-xe/ban-kia-cerato-2020-luxury-xem-xe-tai-ha-noi-can-ban/11640,imported,200000,Trắng,5,gasoline,automatic,530,2020
905,Isuzu Dmax Ptretige 19 At Màu Đen,Isuzu,Mu-X,suv,https://xetot.com/ho-chi-minh/ban-xe/isuzu-dmax-ptretige-19-at-mau-den/11637,imported,0,Đen,7,diesel,automatic,650000000,2022
906,Mazda 3 Premium 2020 Trắng Sedan 39000Km,Mazda,3,sedan,https://xetot.com/ha-noi/ban-xe/mazda-3-premium-2020-trang-sedan-39000km/11631,imported,39000,Trắng,5,gasoline,automatic,688000000,2020
907,Vinfast Lux A Premium 2019 Xám 38000km,Vinfast,Lux A 2.0,sedan,https://xetot.com/ha-noi/ban-xe/vinfast-lux-a-premium-2019-xam-38000km/11629,imported,38000,Xám,5,gasoline,automatic,710000000,2019
908,Kia Cerato Luxury 2020 Trắng 39000Km,Kia,Cerato,sedan,https://xetot.com/ha-noi/ban-xe/kia-cerato-luxury-2020-trang-39000km/11627,imported,39000,Trắng,5,gasoline,automatic,580000000,2019
909,Mazda Cx30 Premium 2021 Đky 2022 Đỏ 25000km,Mazda,CX-30,suv,https://xetot.com/ha-noi/ban-xe/mazda-cx30-premium-2021-dky-2022-do-25000km/11626,imported,25000,Đỏ,5,gasoline,automatic,810000000,2021
910,Mazda 6 Premium 2017 Xanh Đen 41000Km Siêu Đẹp,Mazda,6,sedan,https://xetot.com/ha-noi/ban-xe/mazda-6-premium-2017-xanh-den-41000km-sieu-dep/11625,imported,41000,Khác,5,gasoline,automatic,665000000,2017
911,Cần bán xe Cruze LT 2016 số sàn màu đẹn còn mới ken,Chevrolet,Cruze,sedan,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-cruze-lt-2016-so-san-mau-den-con-moi-ken/11619,imported,96000,Đen,5,gasoline,manual,273000000,2016
912,Mua MG ZS LUXURY trắng 2022 Nhận Ngay Ưu Đãi,MG,ZS,suv,https://xetot.com/ha-noi/ban-xe/mua-mg-zs-luxury-trang-2022-nhan-ngay-uu-dai/11616,imported,0,Trắng,5,diesel,automatic,628000000,2022
913,Ford Ranger Wildtrak 2023 hiện đang giảm giá kịch sàn liên hệ 0358672624,Ford,Ranger,pickup,https://xetot.com/ha-noi/ban-xe/ford-ranger-wildtrak-2023-hien-dang-giam-gia-kich-san-lien-he-0358672624/11615,imported,0,Cam,5,diesel,automatic,965000000,2023
914,Bán xe Ford EcoSport 2016 đỏ cam,Ford,EcoSport,suv,https://xetot.com/nghe-an/ban-xe/ban-xe-ford-ecosport-2016-do-cam/11589,imported,56689,Khác,5,gasoline,automatic,400000000,2016
915,Cần bán CRVL 2021 lăn bánh 4V 1 chủ từ đầu bao check hãng,Honda,CR-V,suv,https://xetot.com/thai-nguyen/ban-xe/can-ban-crvl-2021-lan-banh-4v-1-chu-tu-dau-bao-check-hang/11608,imported,40000,Trắng,7,gasoline,automatic,940000000,2021
916,Suzuki XL7 khuyến mãi lên đến 30 triệu kèm nhiều quà tặng,Suzuki,XL7,suv,https://xetot.com/ho-chi-minh/ban-xe/suzuki-xl7-khuyen-mai-len-den-30-trieu-kem-nhieu-qua-tang/11605,imported,0,Xám,7,gasoline,automatic,589000000,2022
917,Cần bán xe Kia Sedona 2018 bản full dầu DATH,Kia,Sedona,van,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-kia-sedona-2018-ban-full-dau-dath/11604,imported,93000,Đen,7,diesel,automatic,782000000,2018
918,CAN TIEN TRA NO NEN BAN BOT XE CỦA VO mien trung gian,Hyundai,i10,hatchback,https://xetot.com/ha-noi/ban-xe/can-tien-tra-no-nen-ban-bot-xe-cua-vo-mien-trung-gian/11580,imported,78000,Trắng,5,gasoline,automatic,309000000,2014
919,Ford Ranger Raptor 2 0L 2 cầu AT Sản Xuất 2019 Model 2020 bản FULL cao cấp nhất,Ford,Ranger Raptor,pickup,https://xetot.com/ho-chi-minh/ban-xe/ford-ranger-raptor-2-0l-2-cau-at-san-xuat-2019-model-2020-ban-full-cao-cap-nhat/11602,imported,60000,Đỏ,5,diesel,automatic,956000000,2019
920,Cần bán xe Trailblazer 2018 số sàn máy dầu màu đen còn mới ken,Chevrolet,Trailblazer,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-trailblazer-2018-so-san-may-dau-mau-den-con-moi-ken/11601,imported,65000,Đen,7,diesel,manual,625000000,2018
921,Cần bán xe Kia Sedona 2015 bản full xăng GATH,Kia,Sedona,van,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-kia-sedona-2015-ban-full-xang-gath/11542,imported,87000,Bạc,7,gasoline,automatic,599000000,2015
922,Mình cần bán chiếc xe Toyota Fortuner AT odo 43000km bản số sàn,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/minh-can-ban-chiec-xe-toyota-fortuner-at-odo-43000km-ban-so-san/11598,imported,43000,Bạc,7,diesel,automatic,882000000,2019
923,Cần bán xe MITSUBISHI XPANDER sản xuất 2020 số tự động Odo 43000km,Mitsubishi,Xpander,van,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-mitsubishi-xpander-san-xuat-2020-so-tu-dong-odo-43000km/11594,imported,43000,Trắng,7,gasoline,automatic,562000000,2020
924,Toyota Fortuner 2020 số sàn máy dầu,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/toyota-fortuner-2020-so-san-may-dau/11371,imported,70000,Trắng,7,diesel,manual,990000000,2020
925,Cần Bán Yaris Xám Sản Xuất 2018 Nhập Thái Đi Siêu Lướt Chỉ 33000Km,Toyota,Yaris,hatchback,https://xetot.com/ho-chi-minh/ban-xe/can-ban-yaris-xam-san-xuat-2018-nhap-thai-di-sieu-luot-chi-33000km/11340,imported,33000,Xám,5,gasoline,automatic,570000000,2017
926,toyota vios G 2021 màu nâu vàng biển số sài gòn,Toyota,Vios,sedan,https://xetot.com/ho-chi-minh/ban-xe/toyota-vios-g-2021-mau-nau-vang-bien-so-sai-gon/11401,imported,33000,Khác,5,gasoline,automatic,580000,2021
927,Fortuner 2019 Máy Dầu Số Tự Động,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/fortuner-2019-may-dau-so-tu-dong/11421,imported,61000,Đen,7,diesel,automatic,970000000,2019
928,Toyota Camry 2018 bản G chạy siêu lướt chỉ 51000 km,Toyota,Camry,sedan,https://xetot.com/ho-chi-minh/ban-xe/toyota-camry-2018-ban-g-chay-sieu-luot-chi-51000-km/11494,imported,51118,Đen,5,gasoline,automatic,790000000,2018
929,Suzuki XL7 2022 Euro 5,Suzuki,XL7,van,https://xetot.com/ha-noi/ban-xe/suzuki-xl7-2022-euro-5/10982,imported,0,Đen,7,gasoline,automatic,599900000,2022
930,Bán xe Mer GL450 bản full 2007 số tự động màu bạc,Mercedes,G Class,suv,https://xetot.com/ho-chi-minh/ban-xe/ban-xe-mer-gl450-ban-full-2007-so-tu-dong-mau-bac/11309,imported,76000,Bạc,8,gasoline,automatic,398000000,2007
931,Cần bán xe Lexus Lx570 sản xuất 2017 nhập Nhật màu trắng camay,Lexus,LX,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-lexus-lx570-san-xuat-2017-nhap-nhat-mau-trang-camay/11585,imported,63000,Trắng,8,gasoline,automatic,5980000000,2017
932,Toyota Rush Đỏ Biển Lộc Phát Sản Xuất 2019,Toyota,Rush,suv,https://xetot.com/ho-chi-minh/ban-xe/toyota-rush-do-bien-loc-phat-san-xuat-2019/11402,imported,80000,Đỏ,7,gasoline,automatic,620000000,2019
933,Cần bãn xe Vito 2015 bán tải Van số sàn máy dầu,Mercedes,Khác,van,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-vito-2015-ban-tai-van-so-san-may-dau/11582,imported,97000,Vàng,4,diesel,manual,245000000,2015
934,Bán Suzuki Ciaz 2017 số tự động bản fullđenhập Thailand nguyên bản,Suzuki,Ciaz,sedan,https://xetot.com/ho-chi-minh/ban-xe/ban-suzuki-ciaz-2017-so-tu-dong-ban-fulldenhap-thailand-nguyen-ban/11581,imported,67000,Đen,5,gasoline,automatic,398000000,2017
935,Cần bán xe nhà đang sử dụng Fortuner 2009 số sàn máy dầu,Toyota,Fortuner,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-nha-dang-su-dung-fortuner-2009-so-san-may-dau/11579,imported,167000,Xám,7,diesel,manual,488000000,2009
936,Suzuki Swift 2022,Suzuki,Swift,NONE,https://xetot.com/ha-noi/ban-xe/suzuki-swift-2022/11262,imported,0,Đỏ,5,gasoline,automatic,559900000,2022
937,𝐅𝐎𝐑𝐃 𝐑𝐀𝐍𝐆𝐄𝐑 𝐖𝐈𝐋𝐃𝐓𝐑𝐀𝐊,Ford,Ranger,pickup,https://xetot.com/binh-phuoc/ban-xe/-/11576,imported,0,Trắng,5,diesel,automatic,955000000,2023
938,Kia Seltos 2023 xe sẵn giao ngay,Kia,Seltos,suv,https://xetot.com/ho-chi-minh/ban-xe/kia-seltos-2023-xe-san-giao-ngay/11555,imported,0,Đỏ,5,gasoline,automatic,739000000,2023
939,Cần bán xe Everest 2021 bản titanium full 4x4 2 cầu,Ford,Everest,suv,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-everest-2021-ban-titanium-full-4x4-2-cau/11553,imported,12000,Xanh dương,7,diesel,automatic,1168000000,2021
940,Crv 2020 13000km chuẩn chinh chủ mua mới,Honda,CR-V,suv,https://xetot.com/ho-chi-minh/ban-xe/crv-2020-13000km-chuan-chinh-chu-mua-moi/11552,imported,13000,Trắng,7,gasoline,automatic,944450000,2020
941,Cần bán xe nhà đang đi hiệu Toyota Innova 2021 From mới,Toyota,Innova,van,https://xetot.com/ho-chi-minh/ban-xe/can-ban-xe-nha-dang-di-hieu-toyota-innova-2021-from-moi/11548,imported,28000,Trắng,7,gasoline,manual,616000000,2020
